"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"01001499999","2017-02-12","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.4"," 7","  28.7"," 7","9999.9"," 0","999.9"," 0","  6.2"," 7","  2.7"," 7","  6.0","999.9","  37.4","*","  35.6","*"," 0.00","I","999.9","000000"
"01001499999","2017-02-13","59.791925","5.34085","48.76","SORSTOKKEN, NO","  34.4","15","  30.0","15","9999.9"," 0","999.9"," 0","  6.2","15","  2.6","15","  6.0","999.9","  39.2","*","  32.0","*"," 0.00","I","999.9","000000"
"01001499999","2017-02-14","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.7","13","  29.6","13","9999.9"," 0","999.9"," 0","999.9"," 0","  3.1","13","  8.9","999.9","  44.6","*","  28.4","*"," 0.00","I","999.9","000000"
"01001499999","2017-02-15","59.791925","5.34085","48.76","SORSTOKKEN, NO","  38.8","14","  25.7","14","9999.9"," 0","999.9"," 0","  6.2"," 9","  7.4","14"," 14.0","999.9","  42.8","*","  33.8","*","99.99"," ","999.9","010000"
"01001499999","2017-02-16","59.791925","5.34085","48.76","SORSTOKKEN, NO","  41.3","16","  41.0","16","9999.9"," 0","999.9"," 0","  2.1","16","  8.6","16"," 12.0","999.9","  42.8","*","  41.0","*","99.99"," ","999.9","110000"
"01001499999","2017-02-17","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.1","11","  39.5","11","9999.9"," 0","999.9"," 0","  6.2","11","  6.3","11","  9.9","999.9","  44.6","*","  37.4","*"," 0.00","I","999.9","000000"
"01001499999","2017-02-19","59.791925","5.34085","48.76","SORSTOKKEN, NO","  43.8"," 7","  43.6"," 7","9999.9"," 0","999.9"," 0","  3.5"," 7","  7.0"," 7","  8.9","999.9","  44.6","*","  42.8","*","99.99"," ","999.9","110000"
"01001499999","2017-02-20","59.791925","5.34085","48.76","SORSTOKKEN, NO","  44.6"," 8","  44.6"," 8","9999.9"," 0","999.9"," 0","  1.7"," 8","  9.2"," 8"," 13.0","999.9","9999.9"," ","9999.9"," ","99.99"," ","999.9","010000"
"01001499999","2017-02-21","59.791925","5.34085","48.76","SORSTOKKEN, NO","  40.7","14","  36.4","14","9999.9"," 0","999.9"," 0","  6.2","13"," 10.8","14"," 21.0"," 40.0","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2017-02-22","59.791925","5.34085","48.76","SORSTOKKEN, NO","  40.4"," 6","  38.9"," 6","9999.9"," 0","999.9"," 0","  6.2"," 6"," 14.6"," 6"," 15.9"," 32.1","  41.0","*","  39.2","*"," 0.00","I","999.9","000000"
"01001499999","2017-02-23","59.791925","5.34085","48.76","SORSTOKKEN, NO","  33.6","11","  21.5","11","9999.9"," 0","999.9"," 0","999.9"," 0","  7.0","11"," 12.0","999.9","  37.4","*","  28.4","*"," 0.00","I","999.9","000000"
"01001499999","2017-02-24","59.791925","5.34085","48.76","SORSTOKKEN, NO","  34.2","12","  26.5","12","9999.9"," 0","999.9"," 0","  6.2","10","  7.1","12"," 13.0","999.9","  37.4","*","  28.4","*","99.99"," ","999.9","001000"
"01001499999","2017-02-26","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.6"," 8","  38.5"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8"," 10.2"," 8"," 15.0","999.9","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"01001499999","2017-02-27","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.8"," 8","  38.5"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8","  9.7"," 8"," 12.0","999.9","  44.6","*","  41.0","*"," 0.00","I","999.9","000000"
"01001499999","2017-02-28","59.791925","5.34085","48.76","SORSTOKKEN, NO","  41.4","15","  34.5","15","9999.9"," 0","999.9"," 0","  6.2","15","  6.3","15"," 13.0"," 22.9","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2017-03-01","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.6"," 9","  34.2"," 9","9999.9"," 0","999.9"," 0","  6.2"," 9","  4.0"," 9","  7.0","999.9","  41.0","*","  35.6","*","99.99"," ","999.9","010000"
"01001499999","2017-03-02","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.0"," 8","  34.3"," 8","9999.9"," 0","999.9"," 0","  5.7"," 8"," 10.1"," 8"," 14.0","999.9","  37.4","*","  33.8","*","99.99"," ","999.9","011000"
"01001499999","2017-03-03","59.791925","5.34085","48.76","SORSTOKKEN, NO","  39.6","13","  37.3","13","9999.9"," 0","999.9"," 0","  6.2","13","  5.6","13","  8.0","999.9","  41.0","*","  37.4","*","99.99"," ","999.9","010000"
"01001499999","2017-03-05","59.791925","5.34085","48.76","SORSTOKKEN, NO","  41.0"," 8","  28.6"," 8","9999.9"," 0","999.9"," 0","  4.2"," 4"," 14.0"," 8"," 22.0"," 32.1","  44.6","*","  33.8","*","99.99"," ","999.9","011000"
"01001499999","2017-03-06","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.8","15","  17.6","15","9999.9"," 0","999.9"," 0","  6.2"," 8"," 14.5","15"," 25.1"," 36.9","  39.2","*","  35.6","*"," 0.00","I","999.9","000000"
"01001499999","2017-03-07","59.791925","5.34085","48.76","SORSTOKKEN, NO","  32.8","14","   7.4","14","9999.9"," 0","999.9"," 0","999.9"," 0","  4.9","14","  9.9","999.9","  39.2","*","  26.6","*"," 0.00","I","999.9","000000"
"01001499999","2017-03-08","59.791925","5.34085","48.76","SORSTOKKEN, NO","  31.9","15","  22.5","15","9999.9"," 0","999.9"," 0","  4.8","14"," 14.9","15"," 18.1"," 27.0","  35.6","*","  28.4","*","99.99"," ","999.9","011000"
"01001499999","2017-03-09","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.7","14","  40.7","14","9999.9"," 0","999.9"," 0","  6.2","13"," 10.8","14"," 15.0"," 26.0","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2017-03-10","59.791925","5.34085","48.76","SORSTOKKEN, NO","  40.7","12","  38.6","12","9999.9"," 0","999.9"," 0","  6.2","12","  5.1","12","  7.0","999.9","  44.6","*","  37.4","*","99.99"," ","999.9","010000"
"01001499999","2017-03-12","59.791925","5.34085","48.76","SORSTOKKEN, NO","  44.6"," 7","  32.8"," 7","9999.9"," 0","999.9"," 0","  6.2"," 7"," 10.3"," 7"," 11.1","999.9","9999.9"," ","9999.9"," ","99.99"," ","999.9","010000"
"01001499999","2017-03-13","59.791925","5.34085","48.76","SORSTOKKEN, NO","  41.4","15","  38.8","15","9999.9"," 0","999.9"," 0","  5.8","15"," 12.1","15"," 19.0"," 28.9","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2017-03-14","59.791925","5.34085","48.76","SORSTOKKEN, NO","  44.1","15","  40.6","15","9999.9"," 0","999.9"," 0","  5.0","15"," 13.6","15"," 20.0"," 36.9","  48.2","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2017-03-15","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.5","14","  37.5","14","9999.9"," 0","999.9"," 0","  6.2","14"," 12.4","14"," 15.9"," 27.0","  46.4","*","  37.4","*","99.99"," ","999.9","010100"
"01001499999","2017-03-16","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.2","14","  41.3","14","9999.9"," 0","999.9"," 0","  4.2","14"," 14.2","13"," 19.0"," 28.0","  44.6","*","  39.2","*","99.99"," ","999.9","110000"
"01001499999","2017-03-17","59.791925","5.34085","48.76","SORSTOKKEN, NO","  39.7","12","  36.3","12","9999.9"," 0","999.9"," 0","  6.2","12","  9.8","12"," 15.0"," 33.0","  44.6","*","  35.6","*","99.99"," ","999.9","010000"
"01001499999","2017-03-19","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.8"," 8","  30.0"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8"," 15.5"," 8"," 19.0"," 24.1","  41.0","*","  35.6","*","99.99"," ","999.9","011000"
"01001499999","2017-03-20","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.0","15","  38.7","15","9999.9"," 0","999.9"," 0","  6.2","15"," 11.8","15"," 17.1"," 28.0","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2017-03-21","59.791925","5.34085","48.76","SORSTOKKEN, NO","  39.6","13","  36.7","13","9999.9"," 0","999.9"," 0","  6.2","12","  5.5","13"," 15.0"," 25.1","  44.6","*","  35.6","*","99.99"," ","999.9","010000"
"01001499999","2017-03-22","59.791925","5.34085","48.76","SORSTOKKEN, NO","  38.0","14","  33.2","14","9999.9"," 0","999.9"," 0","  6.2","14","  6.0","14"," 14.0","999.9","  42.8","*","  32.0","*","99.99"," ","999.9","010000"
"01001499999","2017-03-23","59.791925","5.34085","48.76","SORSTOKKEN, NO","  39.7","14","  31.7","14","9999.9"," 0","999.9"," 0","  6.2","14","  7.1","14"," 12.0"," 19.0","  48.2","*","  30.2","*"," 0.00","I","999.9","000000"
"01001499999","2017-03-24","59.791925","5.34085","48.76","SORSTOKKEN, NO","  40.7","13","  37.8","13","9999.9"," 0","999.9"," 0","  4.5","13","  8.7","13"," 13.0"," 25.1","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2017-03-26","59.791925","5.34085","48.76","SORSTOKKEN, NO","  46.1"," 7","  44.3"," 7","9999.9"," 0","999.9"," 0","  5.1"," 7","  3.4"," 7","  8.0","999.9","  50.0","*","  44.6","*"," 0.00","I","999.9","000000"
"01001499999","2017-03-27","59.791925","5.34085","48.76","SORSTOKKEN, NO","  43.6","15","  42.6","15","9999.9"," 0","999.9"," 0","  2.2","14","  5.7","15","  8.9","999.9","  46.4","*","  41.0","*"," 0.00","I","999.9","100000"
"01001499999","2017-03-28","59.791925","5.34085","48.76","SORSTOKKEN, NO","  43.8","14","  40.0","14","9999.9"," 0","999.9"," 0","  2.9"," 9","  3.8","14","  7.0","999.9","  50.0","*","  37.4","*"," 0.00","I","999.9","100000"
"01001499999","2017-03-29","59.791925","5.34085","48.76","SORSTOKKEN, NO","  43.2","13","  36.6","13","9999.9"," 0","999.9"," 0","  6.2","13","  4.4","13","  6.0","999.9","  46.4","*","  39.2","*"," 0.00","I","999.9","000000"
"01001499999","2017-03-30","59.791925","5.34085","48.76","SORSTOKKEN, NO","  43.2","15","  41.7","15","9999.9"," 0","999.9"," 0","  5.2","15"," 12.2","15"," 17.1"," 26.0","  44.6","*","  39.2","*","99.99"," ","999.9","110000"
"01001499999","2017-03-31","59.791925","5.34085","48.76","SORSTOKKEN, NO","  48.7","10","  46.9","10","9999.9"," 0","999.9"," 0","  5.8","10"," 11.0","10"," 13.0","999.9","  51.8","*","  46.4","*","99.99"," ","999.9","010000"
"01001499999","2017-04-02","59.791925","5.34085","48.76","SORSTOKKEN, NO","  47.4"," 7","  44.1"," 7","9999.9"," 0","999.9"," 0","  6.2"," 7","  8.1"," 7"," 12.0","999.9","  50.0","*","  46.4","*","99.99"," ","999.9","010000"
"01001499999","2017-04-03","59.791925","5.34085","48.76","SORSTOKKEN, NO","  45.8","18","  40.1","18","9999.9"," 0","999.9"," 0","  3.3","12","  9.1","18"," 15.9"," 24.1","  53.6","*","  41.0","*"," 0.00","I","999.9","100000"
"01001499999","2017-04-04","59.791925","5.34085","48.76","SORSTOKKEN, NO","  45.6","15","  40.9","15","9999.9"," 0","999.9"," 0","  4.7","15"," 13.9","15"," 35.0"," 54.4","  50.0","*","  41.0","*","99.99"," ","999.9","010000"
"01001499999","2017-04-05","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.7","14","  38.0","14","9999.9"," 0","999.9"," 0","  5.8","13"," 17.3","13"," 25.1"," 35.9","  44.6","*","  39.2","*","99.99"," ","999.9","011000"
"01001499999","2017-04-06","59.791925","5.34085","48.76","SORSTOKKEN, NO","  43.8","15","  42.8","15","9999.9"," 0","999.9"," 0","  2.4","15","  8.5","15"," 13.0"," 26.0","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2017-04-07","59.791925","5.34085","48.76","SORSTOKKEN, NO","  46.8","10","  43.9","10","9999.9"," 0","999.9"," 0","  5.3","10","  6.0","10"," 11.1","999.9","  50.0","*","  44.6","*"," 0.00","I","999.9","000000"
"01001499999","2017-04-09","59.791925","5.34085","48.76","SORSTOKKEN, NO","  46.1"," 7","  41.8"," 7","9999.9"," 0","999.9"," 0","  5.7"," 7","  9.5"," 7"," 12.0","999.9","  48.2","*","  44.6","*"," 0.00","I","999.9","000000"
"01001499999","2017-04-10","59.791925","5.34085","48.76","SORSTOKKEN, NO","  41.4"," 8","  40.1"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8","  9.6"," 8"," 20.0"," 29.9","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2017-04-11","59.791925","5.34085","48.76","SORSTOKKEN, NO","  38.9"," 6","  35.3"," 6","9999.9"," 0","999.9"," 0","  5.2"," 6"," 11.0"," 6"," 17.1","999.9","  42.8","*","  37.4","*","99.99"," ","999.9","010000"
"01001499999","2017-04-12","59.791925","5.34085","48.76","SORSTOKKEN, NO","  45.1"," 4","  43.2"," 4","9999.9"," 0","999.9"," 0","  6.2"," 4","  6.0"," 4","  8.9","999.9","  46.4","*","  44.6","*","99.99"," ","999.9","010000"
"01001499999","2017-04-17","59.791925","5.34085","48.76","SORSTOKKEN, NO","  41.6","15","  30.6","15","9999.9"," 0","999.9"," 0","  6.2","14","  8.8","15"," 14.0","999.9","  46.4","*","  33.8","*"," 0.00","I","999.9","000000"
"01001499999","2017-04-18","59.791925","5.34085","48.76","SORSTOKKEN, NO","  43.3","14","  32.1","14","9999.9"," 0","999.9"," 0","  6.2","14","  6.6","14","  8.9","999.9","  51.8","*","  35.6","*"," 0.00","I","999.9","000000"
"01001499999","2017-04-19","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.3","14","  35.7","14","9999.9"," 0","999.9"," 0","  6.2","14"," 10.3","14"," 13.0"," 22.9","  46.4","*","  35.6","*","99.99"," ","999.9","010000"
"01001499999","2017-04-20","59.791925","5.34085","48.76","SORSTOKKEN, NO","  45.5","16","  44.7","16","9999.9"," 0","999.9"," 0","  3.5","16","  8.9","16"," 13.0","999.9","  46.4","*","  44.6","*","99.99"," ","999.9","110000"
"01001499999","2017-04-21","59.791925","5.34085","48.76","SORSTOKKEN, NO","  40.7","13","  36.3","13","9999.9"," 0","999.9"," 0","  6.2","13"," 17.5","13"," 28.0"," 49.9","  44.6","*","  37.4","*","99.99"," ","999.9","011100"
"01001499999","2017-04-23","59.791925","5.34085","48.76","SORSTOKKEN, NO","  38.0"," 6","  32.9"," 6","9999.9"," 0","999.9"," 0","  6.0"," 6","  5.7"," 6"," 12.0","999.9","  42.8","*","  35.6","*","99.99"," ","999.9","010000"
"01001499999","2017-04-24","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.5","15","  29.8","15","9999.9"," 0","999.9"," 0","  6.2","15"," 23.7","15"," 32.1"," 42.0","  41.0","*","  35.6","*","99.99"," ","999.9","011000"
"01001499999","2017-04-25","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.7","15","  23.5","15","9999.9"," 0","999.9"," 0","  6.3","10"," 10.8","14"," 14.0"," 22.9","  48.2","*","  33.8","*"," 0.00","I","999.9","000000"
"01001499999","2017-04-26","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.0","14","  30.8","14","9999.9"," 0","999.9"," 0","  6.2","10"," 14.2","14"," 19.0"," 26.0","  44.6","*","  35.6","*","99.99"," ","999.9","010000"
"01001499999","2017-04-27","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.0","14","  36.5","14","9999.9"," 0","999.9"," 0","  5.7","14","  9.4","14"," 13.0","999.9","  48.2","*","  35.6","*","99.99"," ","999.9","011000"
"01001499999","2017-04-28","59.791925","5.34085","48.76","SORSTOKKEN, NO","  47.2","12","  22.1","12","9999.9"," 0","999.9"," 0","  6.2"," 7","  8.4","12"," 13.0"," 20.0","  50.0","*","  42.8","*"," 0.00","I","999.9","000000"
"01001499999","2017-04-29","59.791925","5.34085","48.76","SORSTOKKEN, NO","  50.0"," 8","  26.1"," 8","9999.9"," 0","999.9"," 0","999.9"," 0"," 13.2"," 8"," 19.0"," 22.9","  51.8","*","  48.2","*"," 0.00","I","999.9","000000"
"01001499999","2017-04-30","59.791925","5.34085","48.76","SORSTOKKEN, NO","  54.1"," 8","  33.1"," 8","9999.9"," 0","999.9"," 0","999.9"," 0","  5.1"," 8","  8.0","999.9","  59.0","*","  50.0","*"," 0.00","I","999.9","000000"
"01001499999","2017-05-01","59.791925","5.34085","48.76","SORSTOKKEN, NO","  53.2","15","  24.4","15","9999.9"," 0","999.9"," 0","999.9"," 0","  9.2","15"," 15.0","999.9","  59.0","*","  42.8","*"," 0.00","I","999.9","000000"
"01001499999","2017-05-02","59.791925","5.34085","48.76","SORSTOKKEN, NO","  55.9","15","  25.3","15","9999.9"," 0","999.9"," 0","999.9"," 0","  5.4","15"," 12.0","999.9","  68.0","*","  41.0","*"," 0.00","I","999.9","000000"
"01001499999","2017-05-03","59.791925","5.34085","48.76","SORSTOKKEN, NO","  55.1","13","  30.3","13","9999.9"," 0","999.9"," 0","999.9"," 0","  2.9","13","  6.0","999.9","  66.2","*","  42.8","*"," 0.00","I","999.9","000000"
"01001499999","2017-05-04","59.791925","5.34085","48.76","SORSTOKKEN, NO","  57.6","14","  31.9","14","9999.9"," 0","999.9"," 0","999.9"," 0","  8.3","14"," 15.9","999.9","  64.4","*","  44.6","*"," 0.00","I","999.9","000000"
"01001499999","2017-05-05","59.791925","5.34085","48.76","SORSTOKKEN, NO","  57.6","13","  34.4","13","9999.9"," 0","999.9"," 0","999.9"," 0","  6.9","13"," 11.1","999.9","  62.6","*","  50.0","*"," 0.00","I","999.9","000000"
