station,date,temp,dew_point,wind_speed,precipitation
1002099999,2015-01-01,27.4,25.9,15.9,0.0
1002099999,2015-01-02,26.5,24.5,15.8,0.0
1002099999,2015-01-03,28.1,25.7,19.4,0.0
1002099999,2015-01-04,23.2,13.7,11.7,0.0
1002099999,2015-01-05,22.3,18.0,9.5,0.0
1002099999,2015-01-06,20.2,16.3,18.0,0.0
1002099999,2015-01-07,28.1,25.3,20.6,0.0
1002099999,2015-01-08,28.1,24.9,17.8,0.0
1002099999,2015-01-09,28.0,24.0,19.7,0.0
1002099999,2015-01-10,29.5,26.2,13.9,0.0
1002099999,2015-01-11,19.2,14.5,16.0,0.0
1002099999,2015-01-12,20.6,13.5,8.7,0.0
1002099999,2015-01-13,18.7,14.4,18.1,0.0
1002099999,2015-01-14,11.7,6.7,23.7,0.0
1002099999,2015-01-15,7.5,3.5,22.3,0.0
1002099999,2015-01-16,9.3,2.7,16.1,0.0
1002099999,2015-01-17,7.3,2.4,13.4,0.0
1002099999,2015-01-18,13.2,9.4,17.7,0.0
1002099999,2015-01-19,17.2,11.8,13.2,0.0
1002099999,2015-01-20,16.0,11.4,9.2,0.0
1002099999,2015-01-21,17.5,13.6,18.5,0.0
1002099999,2015-01-22,31.8,26.8,14.8,0.0
1002099999,2015-01-23,34.3,27.9,16.8,0.0
1002099999,2015-01-24,26.7,24.1,19.7,0.0
1002099999,2015-01-25,17.8,14.1,27.0,0.0
1002099999,2015-01-26,10.3,6.0,33.7,0.0
1002099999,2015-01-27,1.5,-2.7,30.7,0.0
1002099999,2015-01-28,3.4,-0.3,17.9,0.0
1002099999,2015-01-29,1.6,-2.5,22.5,0.0
1002099999,2015-01-30,-3.0,-7.2,26.0,0.0
1002099999,2015-01-31,-1.8,-6.2,30.4,0.0
1002099999,2015-02-01,-2.0,-6.6,31.4,0.0
1002099999,2015-02-02,3.4,-5.7,22.4,0.0
1002099999,2015-02-03,13.4,7.9,25.5,0.0
1002099999,2015-02-04,28.5,21.0,26.4,0.0
1002099999,2015-02-05,22.9,17.1,22.0,0.0
1002099999,2015-02-06,1.8,-3.0,21.8,0.0
1002099999,2015-02-07,2.2,-1.7,27.2,0.0
1002099999,2015-02-08,0.9,-4.4,19.9,0.0
1002099999,2015-02-09,-2.2,-8.0,14.5,0.0
1002099999,2015-02-10,-6.1,-11.3,17.8,0.0
1002099999,2015-02-11,-4.3,-9.7,12.1,0.0
1002099999,2015-02-12,0.6,-4.8,12.1,0.0
1002099999,2015-02-13,-3.8,-8.5,21.9,0.0
1002099999,2015-02-14,-0.8,-5.1,26.4,0.0
1002099999,2015-02-15,5.5,1.9,35.7,0.0
1002099999,2015-02-16,30.3,25.5,18.0,0.0
1002099999,2015-02-17,27.3,21.3,13.6,0.0
1002099999,2015-02-18,8.6,4.4,15.5,0.0
1002099999,2015-02-19,0.3,-4.6,16.4,0.0
1002099999,2015-02-20,-3.6,-7.8,22.1,0.0
1002099999,2015-02-21,-2.0,-7.2,18.8,0.0
1002099999,2015-02-22,-1.7,-7.9,9.0,0.0
1002099999,2015-02-23,-2.1,-8.8,9.6,0.0
1002099999,2015-02-24,5.9,0.7,24.2,0.0
1002099999,2015-02-25,16.6,12.7,26.3,0.0
1002099999,2015-02-26,10.8,7.4,22.7,0.0
1002099999,2015-02-27,7.7,3.0,8.7,0.0
1002099999,2015-02-28,8.6,4.7,29.9,0.0
1002099999,2015-03-01,10.8,6.3,36.1,0.0
1002099999,2015-03-02,14.5,9.5,35.8,0.0
1002099999,2015-03-03,26.5,23.1,20.4,0.0
1002099999,2015-05-13,17.3,13.1,18.8,0.0
1002099999,2015-05-14,23.3,18.9,12.6,0.0
1002099999,2015-05-15,28.3,22.8,11.0,0.0
1002099999,2015-05-16,31.8,26.7,17.6,0.0
1002099999,2015-05-17,21.7,18.6,8.7,0.0
1002099999,2015-05-18,24.5,20.6,6.6,0.0
1002099999,2015-05-19,33.3,27.8,8.6,0.0
1002099999,2015-05-20,30.0,26.3,11.5,0.0
1002099999,2015-05-21,28.8,26.0,13.8,0.0
1002099999,2015-05-22,21.7,18.0,16.0,0.0
1002099999,2015-05-23,20.1,14.5,8.4,0.0
1002099999,2015-05-24,23.9,15.5,5.6,0.0
1002099999,2015-05-25,27.0,15.9,3.9,0.0
1002099999,2015-05-26,27.8,18.7,10.4,0.0
1002099999,2015-05-27,27.4,20.5,6.9,0.0
1002099999,2015-05-28,28.4,22.5,10.2,0.0
1002099999,2015-05-29,30.0,25.7,23.4,0.0
1002099999,2015-05-30,30.6,26.5,13.8,0.0
1002099999,2015-05-31,27.6,24.3,4.4,0.0
1002099999,2015-06-01,30.7,28.0,7.2,0.0
1002099999,2015-06-02,31.8,28.9,13.7,0.0
1002099999,2015-06-03,31.8,29.7,15.5,0.0
1002099999,2015-06-04,31.8,30.1,20.6,0.0
1002099999,2015-06-05,32.0,29.4,15.6,0.0
1002099999,2015-06-06,31.9,28.8,12.1,0.0
1002099999,2015-06-07,33.4,24.8,10.7,0.0
1002099999,2015-06-08,35.8,27.1,6.2,0.0
1002099999,2015-06-09,33.7,29.8,11.5,0.0
1002099999,2015-06-10,33.5,31.9,14.0,0.0
1002099999,2015-06-11,32.0,29.5,22.6,0.0
1002099999,2015-06-12,31.7,30.6,24.6,0.0
1002099999,2015-06-13,32.4,31.3,19.7,0.0
1002099999,2015-06-14,34.8,31.5,15.5,0.0
1002099999,2015-06-15,35.2,32.1,15.9,0.0
1002099999,2015-06-16,32.7,30.8,7.8,0.0
1002099999,2015-06-17,33.6,32.5,7.0,0.0
1002099999,2015-06-18,33.8,31.6,3.1,0.0
1002099999,2015-06-19,34.3,31.5,5.7,0.0
1002099999,2015-06-20,35.7,33.1,7.9,0.0
1002099999,2015-06-21,34.6,31.9,3.4,0.0
1002099999,2015-06-22,34.5,32.8,7.4,0.0
1002099999,2015-06-23,37.8,33.3,6.6,0.0
1002099999,2015-06-24,37.2,33.9,6.2,0.0
1002099999,2015-06-25,36.4,33.1,5.3,0.0
1002099999,2015-06-26,37.2,31.9,3.9,0.0
1002099999,2015-06-27,34.9,31.5,10.4,0.0
1002099999,2015-06-28,34.0,28.5,11.7,0.0
1002099999,2015-06-29,33.4,30.8,8.0,0.0
1002099999,2015-06-30,32.4,31.4,5.6,0.0
1002099999,2015-07-01,40.0,34.2,13.1,0.0
1002099999,2015-07-02,36.0,33.7,11.0,0.0
1002099999,2015-07-03,33.7,31.9,9.6,0.0
1002099999,2015-07-04,34.9,32.3,6.0,0.0
1002099999,2015-07-05,39.1,34.1,9.6,0.0
1002099999,2015-07-06,36.7,33.7,5.1,0.0
1002099999,2015-07-07,35.5,32.6,9.8,0.0
1002099999,2015-07-08,37.2,34.2,12.5,0.0
1002099999,2015-07-09,37.3,34.2,8.4,0.0
1002099999,2015-07-10,36.0,35.1,7.5,0.0
1002099999,2015-07-11,41.4,37.6,12.5,0.0
1002099999,2015-07-12,37.1,36.5,5.2,0.0
1002099999,2015-07-13,38.3,36.9,8.1,0.0
1002099999,2015-07-14,38.8,36.7,9.3,0.0
1002099999,2015-07-15,35.5,33.7,13.0,0.0
1002099999,2015-07-16,35.2,33.4,15.7,0.0
1002099999,2015-07-17,34.6,32.6,12.7,0.0
1002099999,2015-07-18,36.2,34.2,11.0,0.0
1002099999,2015-07-19,39.8,36.0,15.1,0.0
1002099999,2015-07-20,42.0,36.5,11.8,0.0
1002099999,2015-07-21,38.0,36.1,4.6,0.0
1002099999,2015-07-22,38.0,35.9,6.7,0.0
1002099999,2015-07-23,34.9,33.1,11.7,0.0
1002099999,2015-07-24,35.3,34.0,8.6,0.0
1002099999,2015-07-25,39.4,36.0,7.3,0.0
1002099999,2015-07-26,40.9,37.1,6.3,0.0
1002099999,2015-07-27,41.1,35.4,10.4,0.0
1002099999,2015-07-28,39.1,35.0,24.0,0.0
1002099999,2015-07-29,42.0,37.2,22.3,0.0
1002099999,2015-07-30,46.5,39.8,14.6,0.0
1002099999,2015-07-31,46.7,37.7,19.3,0.0
1002099999,2015-08-01,46.5,37.3,21.4,0.0
1002099999,2015-08-02,46.8,36.8,19.3,0.0
1002099999,2015-08-03,46.1,36.9,15.9,0.0
1002099999,2015-08-04,45.0,38.2,8.4,0.0
1002099999,2015-08-05,44.1,39.6,12.7,0.0
1002099999,2015-08-06,44.2,40.4,7.9,0.0
1002099999,2015-08-07,46.4,42.6,6.4,0.0
1002099999,2015-08-08,45.7,38.8,10.5,0.0
1002099999,2015-08-09,44.0,38.4,7.5,0.0
1002099999,2015-08-10,43.9,39.6,5.7,0.0
1002099999,2015-08-11,42.9,38.3,13.8,0.0
1002099999,2015-08-12,44.5,40.7,6.3,0.0
1002099999,2015-08-13,38.2,36.9,6.0,0.0
1002099999,2015-08-14,38.9,36.1,6.2,0.0
1002099999,2015-08-15,40.9,37.8,7.7,0.0
1002099999,2015-08-16,42.9,40.0,9.6,0.0
1002099999,2015-08-17,43.4,40.7,9.6,0.0
1002099999,2015-08-18,46.2,40.6,10.5,0.0
1002099999,2015-08-19,44.6,37.7,9.1,0.0
1002099999,2015-08-20,40.2,37.2,14.2,0.0
1002099999,2015-08-21,38.9,35.7,15.8,0.0
1002099999,2015-08-22,37.7,34.4,11.7,0.0
1002099999,2015-08-23,39.6,36.7,19.3,0.0
1002099999,2015-08-24,38.2,36.7,19.0,0.0
1002099999,2015-08-25,37.4,34.1,10.8,0.0
1002099999,2015-08-26,37.0,32.9,5.0,0.0
1002099999,2015-08-27,35.3,31.4,10.3,0.0
1002099999,2015-08-28,34.2,29.4,10.5,0.0
1002099999,2015-08-29,35.1,32.2,9.9,0.0
1002099999,2015-08-30,33.9,28.0,14.6,0.0
1002099999,2015-08-31,32.8,27.7,15.2,0.0
1002099999,2015-09-01,32.0,25.5,12.4,0.0
1002099999,2015-09-02,31.7,25.5,13.3,0.0
1002099999,2015-09-03,33.2,29.0,9.2,0.0
1002099999,2015-09-04,31.7,28.5,13.5,0.0
1002099999,2015-09-05,35.8,31.8,11.7,0.0
1002099999,2015-09-06,35.6,31.6,7.1,0.0
1002099999,2015-09-07,35.7,32.2,18.7,0.0
1002099999,2015-09-08,34.9,32.1,25.3,0.0
1002099999,2015-09-09,32.1,25.0,17.4,0.0
1002099999,2015-09-10,34.3,28.0,15.8,0.0
1002099999,2015-09-11,33.0,31.8,10.0,0.0
1002099999,2015-09-12,35.1,30.6,16.6,0.0
1002099999,2015-09-13,40.7,37.2,11.9,0.0
1002099999,2015-09-14,40.0,37.6,7.8,0.0
1002099999,2015-09-15,31.9,25.4,6.7,0.0
1002099999,2015-09-16,33.4,26.6,7.8,0.0
1002099999,2015-09-17,37.9,33.0,10.9,0.0
1002099999,2015-09-18,35.0,31.3,7.4,0.0
1002099999,2015-09-19,33.6,29.6,5.3,0.0
1002099999,2015-09-20,35.3,27.7,12.4,0.0
1002099999,2015-09-21,33.7,29.2,11.4,0.0
1002099999,2015-09-22,39.6,33.9,10.1,0.0
1002099999,2015-09-23,32.2,29.8,9.8,0.0
1002099999,2015-09-24,33.3,30.7,8.1,0.0
1002099999,2015-09-25,32.7,30.4,8.3,0.0
1002099999,2015-09-26,29.8,26.9,12.2,0.0
1002099999,2015-09-27,30.6,27.2,10.3,0.0
1002099999,2015-09-28,38.6,32.8,9.8,0.0
1002099999,2015-09-29,37.9,32.3,15.3,0.0
1002099999,2015-09-30,27.9,26.4,32.5,0.0
1002099999,2015-10-01,24.8,22.2,22.5,0.0
1002099999,2015-10-02,25.5,19.8,13.4,0.0
1002099999,2015-10-03,24.3,20.4,7.2,0.0
1002099999,2015-10-04,20.7,14.3,9.9,0.0
1002099999,2015-10-05,24.7,16.9,7.5,0.0
1002099999,2015-10-06,29.4,23.2,8.5,0.0
1002099999,2015-10-07,34.8,28.3,11.0,0.0
1002099999,2015-10-08,32.7,28.0,5.6,0.0
1002099999,2015-10-09,32.4,26.5,9.8,0.0
1002099999,2015-10-10,33.8,31.0,11.0,0.0
1002099999,2015-10-11,35.4,33.3,8.6,0.0
1002099999,2015-10-12,33.6,32.4,5.2,0.0
1002099999,2015-10-13,31.6,29.4,5.6,0.0
1002099999,2015-10-14,29.1,25.2,18.7,0.0
1002099999,2015-10-15,33.0,29.6,12.1,0.0
1002099999,2015-10-16,34.0,32.5,17.5,0.0
1002099999,2015-10-17,29.6,24.1,12.9,0.0
1002099999,2015-10-18,29.4,22.5,11.2,0.0
1002099999,2015-10-19,28.3,26.9,16.0,0.0
1002099999,2015-10-20,20.1,14.0,10.6,0.0
1002099999,2015-10-21,18.6,13.1,15.7,0.0
1002099999,2015-10-22,26.1,22.1,24.4,0.0
1002099999,2015-10-23,26.9,23.5,27.2,0.0
1002099999,2015-10-24,30.4,27.7,22.3,0.0
1002099999,2015-10-25,28.2,25.3,24.8,0.0
1002099999,2015-10-26,20.3,15.9,16.3,0.0
1002099999,2015-10-27,16.4,10.3,12.5,0.0
1002099999,2015-10-28,16.1,9.7,17.2,0.0
1002099999,2015-10-29,18.3,12.6,10.5,0.0
1002099999,2015-10-30,28.8,26.1,11.3,0.0
1002099999,2015-10-31,36.0,28.3,12.2,0.0
1002099999,2015-11-01,33.4,30.7,10.0,0.0
1002099999,2015-11-08,35.4,31.9,15.2,0.0
