"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"01001499999","2018-01-21","59.791925","5.34085","48.76","SORSTOKKEN, NO","  34.2"," 8","  23.5"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8","  8.5"," 8"," 12.0","999.9","  35.6","*","  33.8","*"," 0.00","I","999.9","000000"
"01001499999","2018-01-22","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.7","15","  25.3","15","9999.9"," 0","999.9"," 0","  6.2","15"," 16.3","15"," 20.0"," 25.1","  39.2","*","  35.6","*","99.99"," ","999.9","001000"
"01001499999","2018-01-23","59.791925","5.34085","48.76","SORSTOKKEN, NO","  39.6","14","  37.4","14","9999.9"," 0","999.9"," 0","  5.6","14"," 16.4","14"," 20.0"," 32.1","  42.8","*","  35.6","*","99.99"," ","999.9","010000"
"01001499999","2018-01-24","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.9","14","  39.2","14","9999.9"," 0","999.9"," 0","  6.0","14"," 16.6","14"," 22.9"," 44.1","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2018-01-25","59.791925","5.34085","48.76","SORSTOKKEN, NO","  41.1","14","  38.4","14","9999.9"," 0","999.9"," 0","  6.2","14","  6.0","14","  9.9","999.9","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2018-01-26","59.791925","5.34085","48.76","SORSTOKKEN, NO","  34.9","13","  33.2","13","9999.9"," 0","999.9"," 0","  6.2","13","  2.0","13","  5.1","999.9","  39.2","*","  33.8","*","99.99"," ","999.9","010000"
"01001499999","2018-01-28","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.4","10","  38.1","10","9999.9"," 0","999.9"," 0","  6.2"," 9"," 12.8","10"," 19.0"," 33.0","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2018-01-29","59.791925","5.34085","48.76","SORSTOKKEN, NO","  39.1","15","  37.5","15","9999.9"," 0","999.9"," 0","  5.9","15","  9.1","14"," 18.1"," 27.0","  41.0","*","  37.4","*","99.99"," ","999.9","011000"
"01001499999","2018-01-30","59.791925","5.34085","48.76","SORSTOKKEN, NO","  39.0","20","  37.8","20","9999.9"," 0","999.9"," 0","  5.6","19","  8.8","19"," 15.9"," 26.0","  42.8","*","  33.8","*","99.99"," ","999.9","011000"
"01001499999","2018-01-31","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.6","16","  34.5","16","9999.9"," 0","999.9"," 0","  5.0","16"," 10.0","16"," 15.9"," 28.0","  39.2","*","  33.8","*","99.99"," ","999.9","011000"
"01001499999","2018-02-01","59.791925","5.34085","48.76","SORSTOKKEN, NO","  34.9","15","  29.7","15","9999.9"," 0","999.9"," 0","  6.2","15","  2.8","15","  6.0","999.9","  39.2","*","  30.2","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-02","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.3","12","  23.1","12","9999.9"," 0","999.9"," 0","  6.2","12","  2.5","12","  7.0","999.9","  39.2","*","  32.0","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-04","59.791925","5.34085","48.76","SORSTOKKEN, NO","  31.7"," 7","  16.8"," 7","9999.9"," 0","999.9"," 0","  6.2"," 7","  4.9"," 7","  8.0","999.9","  33.8","*","  28.4","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-05","59.791925","5.34085","48.76","SORSTOKKEN, NO","  30.3","15","  20.8","15","9999.9"," 0","999.9"," 0","  6.2","15","  7.1","15","  9.9","999.9","  32.0","*","  30.2","*","99.99"," ","999.9","001000"
"01001499999","2018-02-06","59.791925","5.34085","48.76","SORSTOKKEN, NO","  29.8","14","  22.0","14","9999.9"," 0","999.9"," 0","  6.2","14","  5.9","14","  8.0","999.9","  32.0","*","  26.6","*","99.99"," ","999.9","001000"
"01001499999","2018-02-07","59.791925","5.34085","48.76","SORSTOKKEN, NO","  32.5","14","  30.7","14","9999.9"," 0","999.9"," 0","  5.1","14","  5.2","14"," 13.0","999.9","  33.8","*","  32.0","*","99.99"," ","999.9","001000"
"01001499999","2018-02-08","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.2","14","  33.9","14","9999.9"," 0","999.9"," 0","  4.5","14"," 15.2","14"," 17.1"," 27.0","  37.4","*","  33.8","*","99.99"," ","999.9","010000"
"01001499999","2018-02-09","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.8","12","  35.3","12","9999.9"," 0","999.9"," 0","  5.1","12"," 12.6","12"," 15.9","999.9","  39.2","*","  33.8","*","99.99"," ","999.9","010000"
"01001499999","2018-02-11","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.8"," 9","  23.8"," 9","9999.9"," 0","999.9"," 0","  6.1"," 9","  8.7"," 9"," 17.1"," 24.1","  39.2","*","  33.8","*","99.99"," ","999.9","001000"
"01001499999","2018-02-12","59.791925","5.34085","48.76","SORSTOKKEN, NO","  32.1","15","  31.3","15","9999.9"," 0","999.9"," 0","  5.0","15","  4.9","14"," 13.0","999.9","  33.8","*","  30.2","*","99.99"," ","999.9","011000"
"01001499999","2018-02-13","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.3","15","  31.6","15","9999.9"," 0","999.9"," 0","  6.2","15"," 13.7","15"," 18.1"," 28.9","  39.2","*","  33.8","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-14","59.791925","5.34085","48.76","SORSTOKKEN, NO","  38.7","15","  28.8","15","9999.9"," 0","999.9"," 0","  6.1","15"," 19.8","15"," 26.0"," 38.1","  41.0","*","  37.4","*","99.99"," ","999.9","010000"
"01001499999","2018-02-15","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.4","15","  29.2","15","9999.9"," 0","999.9"," 0","  4.6","15"," 19.8","15"," 27.0"," 39.0","  39.2","*","  32.0","*","99.99"," ","999.9","011000"
"01001499999","2018-02-16","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.6","12","  34.2","12","9999.9"," 0","999.9"," 0","  6.2","12","  9.6","12"," 14.0","999.9","  37.4","*","  33.8","*","99.99"," ","999.9","011000"
"01001499999","2018-02-18","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.8"," 9","  35.2"," 9","9999.9"," 0","999.9"," 0","  6.2"," 9","  6.8"," 9","  8.0","999.9","  39.2","*","  35.6","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-19","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.8","15","  26.2","15","9999.9"," 0","999.9"," 0","  6.2","15","  4.7","15","  8.9","999.9","  42.8","*","  30.2","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-20","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.5","14","  21.6","14","9999.9"," 0","999.9"," 0","  6.2","14","  6.1","14","  9.9","999.9","  39.2","*","  30.2","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-21","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.3","15","  33.4","15","9999.9"," 0","999.9"," 0","  5.6","15","  3.2","15","  9.9","999.9","  41.0","*","  32.0","*","99.99"," ","999.9","011000"
"01001499999","2018-02-22","59.791925","5.34085","48.76","SORSTOKKEN, NO","  33.3","15","  27.0","15","9999.9"," 0","999.9"," 0","  6.2","15","  6.2","15","  9.9","999.9","  37.4","*","  30.2","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-23","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.8","12","  22.7","12","9999.9"," 0","999.9"," 0","  6.2","12","  7.2","12"," 15.9","999.9","  39.2","*","  32.0","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-24","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.5"," 8","  22.6"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8","  8.1"," 8"," 12.0","999.9","  37.4","*","  35.6","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-25","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.6"," 8","  23.0"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8","  4.4"," 8","  7.0","999.9","  37.4","*","  32.0","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-26","59.791925","5.34085","48.76","SORSTOKKEN, NO","  28.3","13","  25.6","13","9999.9"," 0","999.9"," 0","  4.4","13","  6.9","13"," 11.1","999.9","  33.8","*","  26.6","*","99.99"," ","999.9","001000"
"01001499999","2018-02-27","59.791925","5.34085","48.76","SORSTOKKEN, NO","  23.0","15","   4.2","15","9999.9"," 0","999.9"," 0","  6.2","15","  8.8","15"," 15.0"," 24.1","  26.6","*","  19.4","*"," 0.00","I","999.9","000000"
"01001499999","2018-02-28","59.791925","5.34085","48.76","SORSTOKKEN, NO","  16.7","14","  -4.5","14","9999.9"," 0","999.9"," 0","  6.2","14","  9.6","14"," 15.0","999.9","  19.4","*","  14.0","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-01","59.791925","5.34085","48.76","SORSTOKKEN, NO","  22.4","14","   2.6","14","9999.9"," 0","999.9"," 0","  6.2","14","  4.2","14","  7.0","999.9","  28.4","*","  15.8","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-02","59.791925","5.34085","48.76","SORSTOKKEN, NO","  27.8","13","  12.9","13","9999.9"," 0","999.9"," 0","  6.2","13","  3.2","13","  8.0","999.9","  35.6","*","  19.4","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-04","59.791925","5.34085","48.76","SORSTOKKEN, NO","  32.9"," 8","  16.9"," 8","9999.9"," 0","999.9"," 0","  6.2"," 6","  7.1"," 8","  8.9","999.9","  35.6","*","  30.2","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-05","59.791925","5.34085","48.76","SORSTOKKEN, NO","  32.3","14","  13.2","14","9999.9"," 0","999.9"," 0","  6.2","14","  3.6","14","  8.9","999.9","  35.6","*","  28.4","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-06","59.791925","5.34085","48.76","SORSTOKKEN, NO","  32.5","15","  18.4","15","9999.9"," 0","999.9"," 0","  6.2","15","  2.7","15","  6.0","999.9","  37.4","*","  26.6","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-07","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.2","15","  30.7","15","9999.9"," 0","999.9"," 0","  6.1","15","  2.0","15","  4.1","999.9","  39.2","*","  33.8","*","99.99"," ","999.9","011000"
"01001499999","2018-03-08","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.6","15","  33.8","15","9999.9"," 0","999.9"," 0","  6.1","15","  3.3","15","  8.9","999.9","  37.4","*","  33.8","*","99.99"," ","999.9","010000"
"01001499999","2018-03-09","59.791925","5.34085","48.76","SORSTOKKEN, NO","  33.4","13","  29.5","13","9999.9"," 0","999.9"," 0","  5.6","13","  7.1","13"," 11.1","999.9","  35.6","*","  32.0","*","99.99"," ","999.9","001000"
"01001499999","2018-03-10","59.791925","5.34085","48.76","SORSTOKKEN, NO","  38.8"," 8","  27.9"," 8","9999.9"," 0","999.9"," 0","  5.9"," 8","  7.2"," 8","  9.9","999.9","  42.8","*","  35.6","*","99.99"," ","999.9","001000"
"01001499999","2018-03-11","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.6"," 9","  32.6"," 9","9999.9"," 0","999.9"," 0","  6.2"," 9","  2.8"," 9","  5.1","999.9","  39.2","*","  35.6","*","99.99"," ","999.9","010000"
"01001499999","2018-03-12","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.1","15","  33.4","15","9999.9"," 0","999.9"," 0","  5.0","15","  2.4","15","  6.0","999.9","  39.2","*","  32.0","*","99.99"," ","999.9","011000"
"01001499999","2018-03-13","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.0","13","  31.2","13","9999.9"," 0","999.9"," 0","  6.2","13","  3.8","13","  7.0","999.9","  44.6","*","  28.4","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-14","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.7","14","  21.6","14","9999.9"," 0","999.9"," 0","  6.2","14"," 10.1","14"," 13.0","999.9","  39.2","*","  35.6","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-15","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.0","14","  18.0","14","9999.9"," 0","999.9"," 0","  6.2","14","  9.2","14"," 14.0","999.9","  41.0","*","  32.0","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-16","59.791925","5.34085","48.76","SORSTOKKEN, NO","  31.4","12","   4.1","12","9999.9"," 0","999.9"," 0","  6.2","12"," 10.6","12"," 14.0","999.9","  33.8","*","  28.4","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-17","59.791925","5.34085","48.76","SORSTOKKEN, NO","  31.2"," 7","   5.8"," 7","9999.9"," 0","999.9"," 0","  6.2"," 7","  3.3"," 7","  5.1","999.9","  35.6","*","  24.8","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-18","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.6"," 8","  16.7"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8","  8.4"," 8"," 13.0","999.9","  39.2","*","  33.8","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-19","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.4","14","  32.5","14","9999.9"," 0","999.9"," 0","  6.1","14"," 11.9","14"," 22.0"," 33.0","  41.0","*","  32.0","*","99.99"," ","999.9","011000"
"01001499999","2018-03-20","59.791925","5.34085","48.76","SORSTOKKEN, NO","  36.9","15","  30.0","15","9999.9"," 0","999.9"," 0","  6.2","15","  4.1","15","  8.0","999.9","  42.8","*","  30.2","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-21","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.1","15","  34.5","15","9999.9"," 0","999.9"," 0","  4.1","15","  7.7","15"," 13.0","999.9","  39.2","*","  32.0","*","99.99"," ","999.9","011000"
"01001499999","2018-03-22","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.2","14","  34.3","14","9999.9"," 0","999.9"," 0","  4.7","14","  2.0","14","  4.1","999.9","  37.4","*","  33.8","*"," 0.00","I","999.9","100000"
"01001499999","2018-03-23","59.791925","5.34085","48.76","SORSTOKKEN, NO","  41.1","13","  36.2","13","9999.9"," 0","999.9"," 0","  6.2","13"," 17.5","13"," 22.9"," 35.9","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2018-03-24","59.791925","5.34085","48.76","SORSTOKKEN, NO","  44.6"," 8","  39.0"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8","  6.9"," 8","  8.9","999.9","  48.2","*","  41.0","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-25","59.791925","5.34085","48.76","SORSTOKKEN, NO","  42.5"," 6","  38.6"," 6","9999.9"," 0","999.9"," 0","  6.2"," 6","  7.8"," 6"," 11.1","999.9","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
"01001499999","2018-03-26","59.791925","5.34085","48.76","SORSTOKKEN, NO","  40.4","14","  35.6","14","9999.9"," 0","999.9"," 0","  6.2","14","  4.4","14","  8.0","999.9","  48.2","*","  33.8","*","99.99"," ","999.9","010000"
"01001499999","2018-03-27","59.791925","5.34085","48.76","SORSTOKKEN, NO","  32.8","14","  27.6","14","9999.9"," 0","999.9"," 0","  4.1","14"," 11.6","14"," 17.1","999.9","  35.6","*","  30.2","*","99.99"," ","999.9","011000"
"01001499999","2018-03-28","59.791925","5.34085","48.76","SORSTOKKEN, NO","  35.1","15","   8.6","15","9999.9"," 0","999.9"," 0","  6.2","15"," 15.1","15"," 19.0"," 25.1","  39.2","*","  30.2","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-29","59.791925","5.34085","48.76","SORSTOKKEN, NO","  40.7"," 6","   8.9"," 6","9999.9"," 0","999.9"," 0","  6.2"," 6","  6.3"," 6","  8.0","999.9","  42.8","*","  39.2","*"," 0.00","I","999.9","000000"
"01001499999","2018-03-30","59.791925","5.34085","48.76","SORSTOKKEN, NO","  40.2"," 7","  12.5"," 7","9999.9"," 0","999.9"," 0","  6.2"," 7","  4.2"," 7","  6.0","999.9","  42.8","*","  37.4","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-01","59.791925","5.34085","48.76","SORSTOKKEN, NO","  39.8"," 6","  19.4"," 6","9999.9"," 0","999.9"," 0","  6.2"," 6","  8.1"," 6","  9.9","999.9","  41.0","*","  37.4","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-02","59.791925","5.34085","48.76","SORSTOKKEN, NO","  40.2"," 7","  27.4"," 7","9999.9"," 0","999.9"," 0","  6.2"," 7","  3.9"," 7","  5.1","999.9","  42.8","*","  37.4","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-03","59.791925","5.34085","48.76","SORSTOKKEN, NO","  34.2","14","  23.4","14","9999.9"," 0","999.9"," 0","  3.4","14","  8.4","14"," 14.0","999.9","  37.4","*","  30.2","*","99.99"," ","999.9","011000"
"01001499999","2018-04-04","59.791925","5.34085","48.76","SORSTOKKEN, NO","  39.5","14","  37.9","14","9999.9"," 0","999.9"," 0","  5.1","14","  8.2","14"," 15.0"," 26.0","  41.0","*","  37.4","*","99.99"," ","999.9","010000"
"01001499999","2018-04-05","59.791925","5.34085","48.76","SORSTOKKEN, NO","  37.4","14","  33.7","14","9999.9"," 0","999.9"," 0","  5.6","14","  9.5","14"," 15.9"," 24.1","  44.6","*","  33.8","*","99.99"," ","999.9","011000"
"01001499999","2018-04-06","59.791925","5.34085","48.76","SORSTOKKEN, NO","  40.6","13","  31.6","13","9999.9"," 0","999.9"," 0","  6.2","13","  4.5","13","  8.0","999.9","  44.6","*","  33.8","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-07","59.791925","5.34085","48.76","SORSTOKKEN, NO","  45.9"," 7","  35.9"," 7","9999.9"," 0","999.9"," 0","  6.2"," 7"," 17.0"," 7"," 20.0"," 28.9","  51.8","*","  41.0","*","99.99"," ","999.9","010000"
"01001499999","2018-04-08","59.791925","5.34085","48.76","SORSTOKKEN, NO","  44.8"," 9","  43.4"," 9","9999.9"," 0","999.9"," 0","  3.8"," 9","  3.4"," 9","  6.0","999.9","  46.4","*","  42.8","*","99.99"," ","999.9","110000"
"01001499999","2018-04-09","59.791925","5.34085","48.76","SORSTOKKEN, NO","  41.9","14","  40.6","14","9999.9"," 0","999.9"," 0","  2.0","14","  8.4","14"," 12.0","999.9","  42.8","*","  41.0","*","99.99"," ","999.9","110000"
"01001499999","2018-04-10","59.791925","5.34085","48.76","SORSTOKKEN, NO","  45.2","14","  37.8","14","9999.9"," 0","999.9"," 0","  5.4","14","  3.2","14","  5.1","999.9","  50.0","*","  37.4","*"," 0.00","I","999.9","100000"
"01001499999","2018-04-11","59.791925","5.34085","48.76","SORSTOKKEN, NO","  49.6","10","  29.1","10","9999.9"," 0","999.9"," 0","  6.2","10","  3.5","10","  6.0","999.9","  59.0","*","  44.6","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-12","59.791925","5.34085","48.76","SORSTOKKEN, NO","  53.0","14","  21.3","14","9999.9"," 0","999.9"," 0","  6.2","14","  3.5","14","  8.9","999.9","  60.8","*","  39.2","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-13","59.791925","5.34085","48.76","SORSTOKKEN, NO","  58.8","11","  31.0","11","9999.9"," 0","999.9"," 0","  6.2","11","  8.5","11"," 13.0"," 26.0","  62.6","*","  53.6","*","99.99"," ","999.9","010000"
"01001499999","2018-04-14","59.791925","5.34085","48.76","SORSTOKKEN, NO","  58.6"," 9","  36.4"," 9","9999.9"," 0","999.9"," 0","  6.2"," 9","  5.1"," 9","  8.9","999.9","  64.4","*","  51.8","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-15","59.791925","5.34085","48.76","SORSTOKKEN, NO","  56.5"," 8","  41.7"," 8","9999.9"," 0","999.9"," 0","  6.2"," 8","  3.4"," 8","  5.1","999.9","  60.8","*","  53.6","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-16","59.791925","5.34085","48.76","SORSTOKKEN, NO","  48.1","13","  42.4","13","9999.9"," 0","999.9"," 0","  6.2","13","  2.5","13","  4.1","999.9","  51.8","*","  44.6","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-17","59.791925","5.34085","48.76","SORSTOKKEN, NO","  50.0","14","  43.7","14","9999.9"," 0","999.9"," 0","  5.6","14"," 10.8","14"," 15.0","999.9","  55.4","*","  44.6","*","99.99"," ","999.9","010000"
"01001499999","2018-04-18","59.791925","5.34085","48.76","SORSTOKKEN, NO","  50.0","13","  45.6","13","9999.9"," 0","999.9"," 0","  6.2","12","  9.4","13"," 12.0","999.9","  55.4","*","  46.4","*","99.99"," ","999.9","010000"
"01001499999","2018-04-19","59.791925","5.34085","48.76","SORSTOKKEN, NO","  59.6","16","  47.7","16","9999.9"," 0","999.9"," 0","  6.2","16"," 11.6","16"," 15.9"," 25.1","  68.0","*","  53.6","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-20","59.791925","5.34085","48.76","SORSTOKKEN, NO","  51.9","13","  45.3","13","9999.9"," 0","999.9"," 0","  5.6","13","  5.5","13","  8.9","999.9","  55.4","*","  50.0","*","99.99"," ","999.9","010000"
"01001499999","2018-04-21","59.791925","5.34085","48.76","SORSTOKKEN, NO","  48.2"," 7","  43.3"," 7","9999.9"," 0","999.9"," 0","  5.8"," 7","  4.3"," 7","  6.0","999.9","  53.6","*","  42.8","*"," 0.00","I","999.9","000000"
"01001499999","2018-04-22","59.791925","5.34085","48.76","SORSTOKKEN, NO","  47.5"," 8","  41.7"," 8","9999.9"," 0","999.9"," 0","  5.9"," 8"," 10.7"," 8"," 15.9","999.9","  50.0","*","  46.4","*","99.99"," ","999.9","010000"
"01001499999","2018-04-23","59.791925","5.34085","48.76","SORSTOKKEN, NO","  44.7","15","  43.4","15","9999.9"," 0","999.9"," 0","  6.0","15","  8.6","15"," 12.0","999.9","  46.4","*","  44.6","*","99.99"," ","999.9","010000"
"01001499999","2018-04-24","59.791925","5.34085","48.76","SORSTOKKEN, NO","  44.2","14","  43.6","14","9999.9"," 0","999.9"," 0","  4.1","14","  6.8","14","  9.9","999.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01001499999","2018-04-25","59.791925","5.34085","48.76","SORSTOKKEN, NO","  44.6","15","  42.0","15","9999.9"," 0","999.9"," 0","  6.2","15","  5.8","15","  9.9","999.9","  51.8","*","  39.2","*","99.99"," ","999.9","010000"
