station,date,temp,dew_point,wind_speed,precipitation
1002099999,2017-01-01,15.9,6.0,10.2,0.0
1002099999,2017-01-02,16.6,7.8,12.5,0.0
1002099999,2017-01-03,17.7,7.1,15.4,0.0
1002099999,2017-01-04,19.7,16.0,15.0,0.0
1002099999,2017-01-05,22.4,16.2,18.3,0.0
1002099999,2017-01-06,24.0,19.9,26.5,0.0
1002099999,2017-01-07,12.8,5.6,14.7,0.0
1002099999,2017-01-08,10.0,2.7,12.9,0.0
1002099999,2017-01-09,5.9,0.3,18.2,0.0
1002099999,2017-01-10,8.3,4.1,23.2,0.0
1002099999,2017-01-11,8.3,1.9,17.9,0.0
1002099999,2017-01-12,17.6,9.5,12.7,0.0
1002099999,2017-01-13,14.4,8.9,11.3,0.0
1002099999,2017-01-14,15.8,9.5,12.6,0.0
1002099999,2017-01-15,20.5,14.8,11.9,0.0
1002099999,2017-01-16,25.8,19.1,16.5,0.0
1002099999,2017-01-17,15.9,10.8,26.2,0.0
1002099999,2017-01-18,4.0,-1.4,25.3,0.0
1002099999,2017-01-19,4.0,-2.0,22.5,0.0
1002099999,2017-01-20,10.5,5.6,30.7,0.0
1002099999,2017-01-21,17.7,12.6,23.2,0.0
1002099999,2017-01-22,14.2,5.8,8.8,0.0
1002099999,2017-01-23,15.1,3.1,7.4,0.0
1002099999,2017-01-24,16.6,11.8,20.1,0.0
1002099999,2017-01-25,7.2,2.7,21.0,0.0
1002099999,2017-01-26,0.5,-3.8,19.9,0.0
1002099999,2017-01-27,-0.8,-5.2,18.5,0.0
1002099999,2017-01-28,-1.4,-6.5,17.3,0.0
1002099999,2017-01-29,-4.5,-10.0,13.5,0.0
1002099999,2017-01-30,-7.5,-12.7,15.0,0.0
1002099999,2017-01-31,-2.4,-6.5,16.4,0.0
1002099999,2017-02-01,4.1,-1.2,12.2,0.0
1002099999,2017-02-02,20.4,11.2,10.9,0.0
1002099999,2017-02-03,25.7,20.3,7.3,0.0
1002099999,2017-02-04,19.8,17.3,12.4,0.0
1002099999,2017-02-05,32.6,28.2,12.8,0.0
1002099999,2017-02-06,31.5,26.6,15.6,0.0
1002099999,2017-02-07,33.9,28.8,22.8,0.0
1002099999,2017-02-08,32.8,28.6,15.6,0.0
1002099999,2017-02-09,35.0,28.2,24.3,0.0
1002099999,2017-02-10,34.3,25.9,18.3,0.0
1002099999,2017-02-11,32.7,24.6,21.2,0.0
1002099999,2017-02-12,24.1,20.0,15.5,0.0
1002099999,2017-02-13,10.4,4.6,15.9,0.0
1002099999,2017-02-14,11.3,6.3,19.3,0.0
1002099999,2017-02-15,4.7,0.3,18.9,0.0
1002099999,2017-02-16,-1.7,-7.3,16.6,0.0
1002099999,2017-02-17,-4.0,-9.1,10.6,0.0
1002099999,2017-02-18,-2.5,-8.3,12.0,0.0
1002099999,2017-02-19,8.7,4.3,18.5,0.0
1002099999,2017-02-20,7.9,4.3,18.0,0.0
1002099999,2017-02-21,16.6,11.0,28.2,0.0
1002099999,2017-02-22,7.4,3.6,25.3,0.0
1002099999,2017-02-23,8.5,5.9,21.5,0.0
1002099999,2017-02-24,8.7,6.1,13.2,0.0
1002099999,2017-02-25,4.3,1.3,5.5,0.0
1002099999,2017-02-26,18.3,13.9,10.3,0.0
1002099999,2017-02-27,18.9,12.8,7.6,0.0
1002099999,2017-02-28,14.4,7.6,7.5,0.0
1002099999,2017-03-01,16.2,9.6,9.5,0.0
1002099999,2017-03-02,17.9,8.0,8.6,0.0
1002099999,2017-03-03,19.6,12.4,6.1,0.0
1002099999,2017-03-04,18.9,13.0,9.3,0.0
1002099999,2017-03-05,9.3,6.0,15.0,0.0
1002099999,2017-03-06,2.6,-2.3,13.8,0.0
1002099999,2017-03-07,14.9,12.0,23.6,0.0
1002099999,2017-03-08,11.4,8.6,13.6,0.0
1002099999,2017-03-09,9.9,6.6,12.0,0.0
1002099999,2017-03-10,-3.8,-7.8,18.4,0.0
1002099999,2017-03-11,-18.8,-23.8,21.3,0.0
1002099999,2017-03-12,-6.2,-10.3,9.5,0.0
1002099999,2017-03-13,7.2,3.6,10.1,0.0
1002099999,2017-03-14,17.6,15.4,9.1,0.0
1002099999,2017-03-15,7.6,3.7,14.6,0.0
1002099999,2017-03-16,-5.8,-10.7,17.5,0.0
1002099999,2017-03-17,-12.6,-18.3,15.3,0.0
1002099999,2017-03-18,-17.0,-22.8,9.7,0.0
1002099999,2017-03-19,-14.8,-20.3,14.3,0.0
1002099999,2017-03-20,-12.1,-17.4,16.7,0.0
1002099999,2017-03-21,-13.2,-18.0,6.6,0.0
1002099999,2017-03-22,0.0,-4.5,20.7,0.0
1002099999,2017-03-23,4.4,0.6,14.6,0.0
1002099999,2017-03-24,-10.2,-14.5,11.9,0.0
1002099999,2017-03-25,-10.5,-14.8,9.2,0.0
1002099999,2017-03-26,-10.7,-15.2,12.6,0.0
1002099999,2017-03-27,-17.0,-22.2,14.0,0.0
1002099999,2017-03-28,-14.4,-19.5,13.6,0.0
1002099999,2017-03-29,-9.2,-13.8,14.6,0.0
1002099999,2017-03-30,-1.6,-6.2,17.5,0.0
1002099999,2017-03-31,-9.4,-14.0,11.3,0.0
1002099999,2017-04-01,-15.2,-20.1,9.1,0.0
1002099999,2017-04-02,-5.8,-10.7,5.5,0.0
1002099999,2017-04-03,-5.7,-9.7,5.5,0.0
1002099999,2017-04-04,-16.0,-20.9,3.7,0.0
1002099999,2017-04-05,-7.0,-11.4,5.8,0.0
1002099999,2017-04-06,6.5,1.8,15.0,0.0
1002099999,2017-04-07,6.5,0.8,14.9,0.0
1002099999,2017-04-08,2.6,-0.7,4.6,0.0
1002099999,2017-04-09,3.5,0.2,6.8,0.0
1002099999,2017-04-10,8.5,4.5,11.1,0.0
1002099999,2017-04-11,10.0,4.6,12.4,0.0
1002099999,2017-04-12,7.4,3.6,6.3,0.0
1002099999,2017-04-13,12.4,8.0,8.0,0.0
1002099999,2017-04-14,-7.6,-11.9,8.6,0.0
1002099999,2017-04-15,-5.2,-9.9,9.7,0.0
1002099999,2017-04-16,-3.4,-7.9,5.8,0.0
1002099999,2017-04-17,4.2,-0.0,18.0,0.0
1002099999,2017-04-18,10.0,5.6,11.6,0.0
1002099999,2017-04-19,5.7,1.0,9.3,0.0
1002099999,2017-04-20,16.0,10.9,15.1,0.0
1002099999,2017-04-21,17.5,13.3,14.5,0.0
1002099999,2017-04-22,15.9,10.8,12.8,0.0
1002099999,2017-04-23,11.3,7.0,11.0,0.0
1002099999,2017-04-24,5.5,2.0,10.9,0.0
1002099999,2017-04-25,1.3,-2.7,9.7,0.0
1002099999,2017-04-26,5.6,1.9,6.4,0.0
1002099999,2017-04-27,3.8,-0.9,9.7,0.0
1002099999,2017-04-28,23.4,20.3,8.8,0.0
1002099999,2017-04-29,6.3,2.3,6.3,0.0
1002099999,2017-04-30,6.1,1.6,7.9,0.0
1002099999,2017-05-01,17.9,13.4,11.8,0.0
1002099999,2017-05-02,5.5,1.8,6.6,0.0
1002099999,2017-05-03,17.1,12.5,10.6,0.0
1002099999,2017-05-04,18.2,15.4,10.7,0.0
1002099999,2017-05-05,7.8,3.1,11.4,0.0
1002099999,2017-05-06,8.2,3.3,10.6,0.0
1002099999,2017-05-07,8.6,3.8,8.1,0.0
1002099999,2017-05-08,5.2,0.6,7.2,0.0
1002099999,2017-05-09,5.9,1.5,6.9,0.0
1002099999,2017-05-10,5.5,1.2,4.4,0.0
