station,date,temp,dew_point,wind_speed,precipitation
1001499999,2017-01-01,35.6,27.1,14.5,0.0
1001499999,2017-01-02,32.2,31.1,3.5,99.99
1001499999,2017-01-03,39.0,36.6,18.7,99.99
1001499999,2017-01-04,35.8,26.4,12.7,0.0
1001499999,2017-01-05,28.7,13.5,9.1,0.0
1001499999,2017-01-06,37.1,35.6,18.4,99.99
1001499999,2017-01-09,44.2,43.0,15.6,99.99
1001499999,2017-01-10,41.5,37.8,14.1,99.99
1001499999,2017-01-11,39.6,37.7,15.7,99.99
1001499999,2017-01-12,38.5,32.8,17.2,99.99
1001499999,2017-01-13,37.0,32.7,17.8,99.99
1001499999,2017-01-15,28.0,22.3,0.6,0.0
1001499999,2017-01-16,28.5,16.4,7.4,0.0
1001499999,2017-01-17,37.7,36.6,13.9,99.99
1001499999,2017-01-18,43.7,43.0,7.7,99.99
1001499999,2017-01-19,45.8,44.6,9.9,99.99
1001499999,2017-01-20,45.6,44.9,7.8,99.99
1001499999,2017-01-22,39.2,37.9,7.3,99.99
1001499999,2017-01-23,39.8,38.6,3.9,99.99
1001499999,2017-01-24,40.7,38.6,10.7,99.99
1001499999,2017-01-25,43.9,42.9,12.4,99.99
1001499999,2017-01-26,40.2,34.3,13.0,0.0
1001499999,2017-01-27,37.4,32.0,7.0,0.0
1001499999,2017-01-29,40.2,38.7,15.0,99.99
1001499999,2017-01-30,39.0,36.0,4.3,0.0
1001499999,2017-01-31,37.5,29.9,7.6,99.99
1001499999,2017-02-01,36.4,33.8,9.0,99.99
1001499999,2017-02-02,42.4,33.7,11.6,99.99
1001499999,2017-02-03,47.9,38.0,9.8,99.99
1001499999,2017-02-05,39.2,36.1,2.4,0.0
1001499999,2017-02-06,39.4,24.2,10.1,0.0
1001499999,2017-02-07,30.3,11.3,13.0,0.0
1001499999,2017-02-08,27.8,6.8,5.6,0.0
1001499999,2017-02-09,29.1,8.6,6.0,0.0
1001499999,2017-02-10,32.1,14.2,6.4,0.0
1001499999,2017-02-12,36.4,28.7,2.7,0.0
1001499999,2017-02-13,34.4,30.0,2.6,0.0
1001499999,2017-02-14,35.7,29.6,3.1,0.0
1001499999,2017-02-15,38.8,25.7,7.4,99.99
1001499999,2017-02-16,41.3,41.0,8.6,99.99
1001499999,2017-02-17,42.1,39.5,6.3,0.0
